0,-63.636363636364486
1,-71.51898734177236
2,-73.7704918032787
3,-70.14925373134375
4,-60.000000000000895
5,-68.64111498257898
6,-72.12543554006994
7,-71.42857142857157
8,-73.88059701492558
9,-67.64705882353007
10,-55.555555555556296
11,-63.33333333333422
12,-67.21311475409904
13,-63.099630996310815
14,-58.49056603773669
15,-58.95522388059779
16,-66.77740863787452
17,-63.08724832214849
18,-50.17793594306123
19,-49.20634920635001
20,-43.7751004016071
21,-53.17725752508441
22,-41.17647058823592
23,-42.12218649517759
24,-47.36842105263233
25,-47.194719471948
26,-45.9459459459466
27,-53.48837209302403
28,-46.04316546762652
29,-56.98924731182863
30,-50.35460992907883
31,-57.65472312703662
32,-52.54237288135668
33,-52.702702702703455
34,-54.38596491228151
35,-46.56488549618386
36,-39.18918918918965
37,-60.00000000000053
38,-78.85196374622335
39,-65.83850931677082
40,-36.66666666666718
41,-61.38996138996193
42,-54.22535211267664
43,-65.98639455782362
44,-59.85401459854065
45,-31.972789115646524
46,-63.57615894039797
47,-49.70414201183487
48,-44.59833795013921
49,-73.33333333333341
50,-42.49201277955309
51,-33.110367892976775
52,-37.50000000000019
53,-76.19047619047609
54,-66.10169491525465
55,-61.832061068702814
56,-33.33333333333343
57,-8.127208480565134
58,-25.373134328358105
59,-65.27777777777827
60,-55.78231292517054
61,-16.107382550335355
62,-70.87378640776721
63,-43.21766561514223
64,-18.604651162790454
65,-44.27244582043369
66,-38.93129770992377
67,-56.375838926174886
68,-59.70695970696016
69,-68.75000000000031
70,-53.94736842105299
71,-49.04458598726147
72,-46.48829431438149
73,-61.937716262976274
74,-37.293729372937364
75,-70.29702970297049
76,-67.27272727272764
77,-35.153583617747486
78,-75.77854671280267
79,-34.48275862069004
80,-65.87030716723594
81,2.7397260273974324
82,-62.5850340136061
83,-33.33333333333359
84,-41.17647058823546
85,10.769230769230143
86,32.81249999999897
87,31.3868613138676
88,-50.381679389313675
89,-4.564315352697635
90,-61.403508771930305
91,-23.312883435582734
92,-12.087912087912148
93,17.886178861787315
94,-11.564625850340356
95,-14.965986394557897
96,-64.2857142857148
97,-30.555555555556076
98,-64.49704142011886
99,-50.177935943060994
100,-33.79790940766583
101,-63.33333333333385
102,-30.693069306930674
103,-56.25000000000056
104,-50.000000000000284
105,-73.83720930232559
106,-14.814814814815385
107,-71.01449275362334
108,-70.90909090909109
109,-33.33333333333341
110,-53.79537953795414
111,-69.38775510204107
112,-66.86746987951811
113,-23.076923076922935
114,-53.90070921985872
115,-35.59322033898325
116,-31.558935361217085
117,-17.32283464566953
118,-38.311688311688684
119,6.3829787234034345
120,-68.20809248554946
121,-21.05263157894792
122,-52.38095238095285
123,-55.71955719557247
124,-53.0201342281885
125,-69.23076923076948
126,-67.84565916398746
127,-76.10921501706473
128,-68.85813148788955
129,-1.4598540145990697
130,-18.03278688524624
131,-70.03745318352081
132,38.075313807530826
133,-48.45360824742318
134,-74.84276729559744
