0,-37.26937269372736
1,-30.61224489795965
2,-30.46357615894094
3,-42.953020134228815
4,-37.03703703703757
5,-45.392491467577486
6,-44.07894736842176
7,-45.12195121951295
8,-49.09090909090968
9,-48.05194805194874
10,-46.48829431438193
11,-46.20253164557044
12,-40.47619047619093
13,-17.80821917808204
14,-40.55944055944122
15,-42.23826714801499
16,-63.52583586626209
17,-45.84837545126422
18,-68.30985915492991
19,-70.00000000000026
20,-70.58823529411794
21,-68.9440993788823
22,-54.063604240283254
23,-70.5882352941179
24,-58.73015873015938
25,-68.05111821086298
26,-62.06896551724202
27,-75.35211267605628
28,-68.53146853146887
29,-62.8378378378384
30,-70.26022304832736
31,-71.1191335740074
32,-67.62589928057595
33,-73.06397306397315
34,-68.25396825396862
35,-68.53146853146887
36,-63.81578947368485
37,-65.63573883161561
38,-66.36085626911361
39,-72.41379310344841
40,-75.69444444444436
41,-74.84276729559745
42,-71.91011235955074
43,-68.30985915492992
44,-72.30769230769245
45,-67.39130434782646
46,-74.50424929178472
47,-71.11913357400739
48,-66.16541353383501
49,-70.00000000000021
50,-72.97297297297303
51,-67.39130434782645
52,-69.49152542372914
53,-65.63573883161563
54,-65.94427244582094
55,-64.70588235294179
56,-74.11003236245953
57,-66.21621621621662
58,-75.86206896551714
59,-63.21070234113768
60,-68.30985915492994
61,-64.70588235294169
62,-76.89768976897676
63,-77.4193548387095
64,-76.26112759643905
65,-75.17730496453895
66,-74.82014388489203
67,-76.02739726027386
68,-74.4408945686901
69,-62.825278810409436
70,-82.45614035087674
71,-70.80291970802936
72,-63.69636963696422
73,-75.23219814241479
74,-69.79865771812104
75,-70.90909090909106
76,-69.89966555183969
77,-72.97297297297304
78,-65.73208722741478
79,-74.44089456869008
80,-66.10169491525473
81,-75.07788161993764
82,-72.41379310344836
83,-68.55345911949713
84,-70.49180327868872
85,-79.16666666666639
86,-59.839357429719556
87,-76.66666666666653
88,-58.6466165413539
89,-46.56488549618364
90,-64.9122807017549
91,-73.15436241610742
92,-72.31833910034611
93,-71.51898734177232
94,-68.30985915492988
95,-69.69696969696993
96,-66.21621621621664
97,-71.42857142857156
98,-52.54237288135627
99,-72.60273972602748
100,-75.77854671280267
101,-56.709956709957254
102,-75.97597597597587
103,-71.731448763251
104,-75.69444444444436
105,-67.7419354838713
106,-66.41791044776159
107,-74.35897435897441
108,-65.87030716723594
109,-62.328767123288166
110,-75.17730496453895
111,-72.22222222222231
112,-72.02797202797213
113,-75.80645161290316
114,-78.91566265060214
115,-76.74418604651149
116,-65.27777777777824
117,-61.937716262976394
118,-62.8482972136228
119,-76.35135135135123
120,-69.34865900383173
121,-69.78851963746216
122,-67.50902527075847
123,-70.96774193548403
124,-62.962962962963594
125,-63.45514950166166
126,-77.2727272727271
127,-73.15436241610743
128,-69.8113207547172
129,-73.68421052631582
130,-65.98639455782357
131,-70.90909090909106
132,-71.53024911032041
133,-75.43859649122798
134,-69.89966555183969
135,-70.87378640776716
136,-66.77740863787415
137,-78.05642633228818
138,-72.41379310344837
139,-72.69624573378847
140,-74.16974169741697
141,-77.12418300653579
142,-60.714285714286184
143,-74.54545454545452
144,-75.94501718213051
145,-81.92771084337306
146,-80.70739549839192
147,-75.17730496453895
148,-77.04918032786868
149,-75.69444444444436
150,-78.19314641744526
151,-68.35443037974683
152,-77.49196141479081
153,-77.98742138364761
154,-72.31833910034611
155,-78.65853658536561
156,-69.23076923076948
157,-79.10447761194003
158,-83.87096774193496
159,-76.51006711409383
160,-74.07407407407406
161,-62.45733788395978
162,-81.24999999999962
163,-79.22848664688401
164,-73.88059701492537
165,-78.57142857142833
166,-72.02797202797213
167,-79.02097902097874
168,-79.02097902097874
169,-78.65853658536562
170,-75.77854671280267
171,-76.74418604651147
172,-76.89768976897675
173,-77.9874213836476
174,-80.32786885245868
175,-77.9874213836476
176,-80.26315789473651
177,-79.522184300341
178,-77.70700636942657
179,-76.97368421052616
180,-75.52447552447545
181,-80.55555555555522
182,-75.17730496453895
183,-76.51006711409381
184,-72.86821705426362
185,-70.03745318352081
186,-74.72924187725627
187,-77.91798107255501
188,-71.77419354838722
189,-71.53024911032044
